MAX_LEN,MAX_THRESHOLD,MIN_LEN,MIN_THRESHOLD,N_ASSEMBLIES,SPECIES
3982034,4380237.4,3982034,3583830.6,1,Microbacterium testaceum
304005,334405.5,304005,273604.5,1,Microbispora sp.
3938396,4332235.600000001,3938396,3544556.4,1,Microbulbifer thermotolerans
2501300,2751430.0,2501097,2250987.3000000003,2,Micrococcus luteus
7470429,7970429.0,7470429,6970429.0,1,Microcoleus sp.
5842795,6342795.0,4293006,3863705.4,3,Microcystis aeruginosa
5686839,6186839.0,5686839,5186839.0,1,Microcystis panniformis
1049888,1154876.8,1049888,944899.2000000001,1,Microgenomates (Beckwithbacteria)
851899,937088.9,851899,766709.1,1,Microgenomates (Pacebacteria)
819458,901403.8,819458,737512.2000000001,1,Microgenomates (Woesebacteria)
5683123,6183123.0,5683123,5183123.0,1,Microlunatus phosphovorus
7025559,7525559.0,7025559,6525559.0,1,Micromonospora aurantiaca
7082520,7582520.0,7082520,6582520.0,1,Micromonospora lupini
6962533,7462533.0,6798591,6298591.0,2,Micromonospora sp.
3689726,4058698.6000000006,3689726,3320753.4,1,Microterricola viridarii
5822419,6322419.0,5822419,5322419.0,1,Mitsuaria sp.
2146480,2361128.0,2090975,1881877.5,4,Mobiluncus curtisii
5575517,6075517.0,5575517,5075517.0,1,Modestobacter marinus
1878735,2066608.5000000002,1878735,1690861.5,1,Mollicutes bacterium
2628784,2891662.4000000004,2527564,2274807.6,3,Moorella thermoacetica
2400952,2641047.2,2120340,1908306.0,6,Moraxella bovoculi
1941566,2135722.6,1863286,1676957.4000000001,3,Moraxella catarrhalis
2434688,2678156.8000000003,2434688,2191219.2,1,Moraxella osloensis
2265514,2492065.4000000004,2265514,2038962.6,1,Moraxella ovis
3999935,4399928.5,3799539,3419585.1,3,Morganella morganii
5086074,5586074.0,5086074,4586074.0,1,Moritella viscosa
8408322,8908322.0,8408322,7908322.0,1,Mucilaginibacter paludis
5611374,6111374.0,5611374,5111374.0,1,Mucilaginibacter sp.
3149227,3464149.7,3149227,2834304.3000000003,1,Mucinivorans hirudinis
3274259,3601684.9000000004,3274259,2946833.1,1,Muricauda lutaonensis
3842422,4226664.2,3842422,3458179.8000000003,1,Muricauda ruestringensis
4424696,4867165.600000001,4424696,3982226.4,1,Muricauda sp.
5331134,5831134.0,4686331,4217697.9,32,Mycobacterium abscessus
4493502,4942852.2,4342852,3908566.8000000003,6,Mycobacterium africanum
5011264,5511264.0,4781002,4302901.8,9,Mycobacterium avium
4410431,4851474.100000001,4279194,3851274.6,30,Mycobacterium bovis
4525948,4978542.800000001,4420197,3978177.3000000003,5,Mycobacterium canettii
5029817,5529817.0,4898027,4408224.3,2,Mycobacterium chelonae
6254616,6754616.0,6254616,5754616.0,1,Mycobacterium fortuitum
5619607,6119607.0,5547747,5047747.0,2,Mycobacterium gilvum
7105933,7605933.0,7105933,6605933.0,1,Mycobacterium goodii
4235765,4659341.5,4235765,3812188.5,1,Mycobacterium haemophilum
5604845,6104845.0,5573781,5073781.0,2,Mycobacterium immunogenum
5589007,6089007.0,5589007,5089007.0,1,Mycobacterium indicus
5501090,6001090.0,5409696,4909696.0,2,Mycobacterium intracellulare
6432277,6932277.0,6432277,5932277.0,1,Mycobacterium kansasii
6224367,6724367.0,6224367,5724367.0,1,Mycobacterium lentiflavum
3268203,3595023.3000000003,3268071,2941263.9,2,Mycobacterium leprae
6208955,6708955.0,6208955,5708955.0,1,Mycobacterium liflandii
6636827,7136827.0,6336293,5836293.0,2,Mycobacterium marinum
4370115,4807126.5,4370115,3933103.5,1,Mycobacterium microti
6101567,6601567.0,6101567,5601567.0,1,Mycobacterium mucogenicum
5421267,5921267.0,5421267,4921267.0,1,Mycobacterium neoaurum
5349645,5849645.0,5349645,4849645.0,1,Mycobacterium phlei
6415739,6915739.0,6415739,5915739.0,1,Mycobacterium rhodesiae
5760162,6260162.0,5760162,5260162.0,1,Mycobacterium rufum
5938797,6438797.0,5782968,5282968.0,2,Mycobacterium simiae
7092137,7592137.0,6983267,6483267.0,5,Mycobacterium smegmatis
6395946,6895946.0,4855372,4369834.8,11,Mycobacterium sp.
5893857,6393857.0,5893857,5393857.0,1,Mycobacterium triplex
4421197,4863316.7,4385518,3946966.2,222,Mycobacterium tuberculosis
6945570,7445570.0,6945570,6445570.0,1,Mycobacterium tusciae
5631606,6131606.0,5631606,5131606.0,1,Mycobacterium ulcerans
6235754,6735754.0,6235754,5735754.0,1,Mycobacterium vaccae
6491865,6991865.0,6491865,5991865.0,1,Mycobacterium vanbaalenii
5521023,6021023.0,5521023,5021023.0,1,Mycobacterium yongonense
1006702,1107372.2000000002,877438,789694.2000000001,2,Mycoplasma agalactiae
678592,746451.2000000001,678592,610732.8,1,Mycoplasma arginini
820453,902498.3,820453,738407.7000000001,1,Mycoplasma arthritidis
1003404,1103744.4000000001,948121,853308.9,8,Mycoplasma bovis
760240,836264.0000000001,760240,684216.0,1,Mycoplasma bovoculi
799088,878996.8,793841,714456.9,2,Mycoplasma californicum
693241,762565.1000000001,693241,623916.9,1,Mycoplasma canadense
968791,1065670.1,968791,871911.9,1,Mycoplasma canis
1018102,1119912.2000000002,1016760,915084.0,5,Mycoplasma capricolum
846214,930835.4,846214,761592.6,1,Mycoplasma conjunctivae
934379,1027816.9000000001,934379,840941.1,1,Mycoplasma crocodyli
998123,1097935.3,998123,898310.7000000001,1,Mycoplasma cynos
1084449,1192893.9000000001,1084449,976004.1,1,Mycoplasma dispar
1118751,1230626.1,977524,879771.6,3,Mycoplasma fermentans
778866,856752.6000000001,778866,700979.4,1,Mycoplasma flocculare
845307,929837.7000000001,845307,760776.3,1,Mycoplasma gallinaceum
1012800,1114080.0,926650,833985.0,12,Mycoplasma gallisepticum
580076,638083.6000000001,579504,521553.60000000003,5,Mycoplasma genitalium
919992,1011991.2000000001,919992,827992.8,1,Mycoplasma haemocanis
1155937,1271530.7000000002,1147259,1032533.1,2,Mycoplasma haemofelis
715165,786681.5000000001,665445,598900.5,4,Mycoplasma hominis
925576,1018133.6000000001,892758,803482.2000000001,6,Mycoplasma hyopneumoniae
837480,921228.0000000001,836897,753207.3,4,Mycoplasma hyorhinis
1017232,1118955.2000000002,1008951,908055.9,2,Mycoplasma leachii
777079,854786.9,777079,699371.1,1,Mycoplasma mobile
1211703,1332873.3,1084586,976127.4,13,Mycoplasma mycoides
702511,772762.1000000001,702511,632259.9,1,Mycoplasma ovis
564395,620834.5,564395,507955.5,1,Mycoplasma parvum
1358633,1494496.3,1358633,1222769.7,1,Mycoplasma penetrans
817198,898917.8,816394,734754.6,14,Mycoplasma pneumoniae
963879,1060266.9000000001,963879,867491.1,1,Mycoplasma pulmonis
859996,945995.6000000001,832603,749342.7000000001,2,Mycoplasma putrefaciens
647830,712613.0,647830,583047.0,1,Mycoplasma sp.
742431,816674.1000000001,709270,638343.0,2,Mycoplasma suis
846495,931144.5000000001,799476,719528.4,2,Mycoplasma synoviae
650228,715250.8,650228,585205.2000000001,1,Mycoplasma wenyonii
895051,984556.1000000001,895051,805545.9,1,Mycoplasma yeatsii
4366950,4803645.0,4366950,3930255.0,1,Myroides odoratimimus
4301842,4732026.2,4301842,3871657.8000000003,1,Myroides odoratus
4064534,4470987.4,4064534,3658080.6,1,Myroides profundi
4155464,4571010.4,4155464,3739917.6,1,Myroides sp.
11048835,11548835.0,9003593,8503593.0,2,Myxococcus fulvus
9490432,9990432.0,9490432,8990432.0,1,Myxococcus sp.
10350586,10850586.0,10350586,9850586.0,1,Myxococcus stipitatus
9139763,9639763.0,9139763,8639763.0,1,Myxococcus xanthus
6060298,6560298.0,6060298,5560298.0,1,Nakamurella multipartita
3165557,3482112.7,3165557,2849001.3000000003,1,Natranaerobius thermophilus
1676444,1844088.4000000001,1676444,1508799.6,1,Nautilia profundicola
2232025,2455227.5,2218818,1996936.2,4,Neisseria gonorrhoeae
2220606,2442666.6,2220606,1998545.4000000001,1,Neisseria lactamica
2204403,2424843.3000000003,2145295,1930765.5,59,Neisseria meningitidis
2188497,2407346.7,2188497,1969647.3,1,Neisseria weaveri
884232,972655.2000000001,884232,795808.8,1,Neorickettsia helminthoeca
879977,967974.7000000001,879977,791979.3,1,Neorickettsia risticii
859006,944906.6000000001,859006,773105.4,1,Neorickettsia sennetsu
859205,945125.5000000001,859205,773284.5,1,Neorickettsia sp.
4697343,5167077.300000001,4697343,4227608.7,1,Niabella soli
5627734,6127734.0,5627734,5127734.0,1,Niabella sp.
9033684,9533684.0,9033684,8533684.0,1,Niastella koreensis
2101285,2311413.5,2101285,1891156.5,1,Nitratifractor salsuginis
1877931,2065724.1,1877931,1690137.9000000001,1,Nitratiruptor sp.
5558097,6058097.0,5558097,5058097.0,1,Nitriliruptor alkaliphilus
3402093,3742302.3000000003,3402093,3061883.7,1,Nitrobacter winogradskyi
3613155,3974470.5000000005,3613155,3251839.5,1,Nitrococcus mobilis
4079427,4487369.7,4079427,3671484.3000000003,1,Nitrosococcus halophilus
3481691,3829860.1,3481691,3133521.9,1,Nitrosococcus oceani
3328570,3661427.0000000005,3328570,2995713.0,1,Nitrosococcus watsonii
4067838,4474621.800000001,4067838,3661054.2,1,Nitrosomonas communis
2812094,3093303.4000000004,2812094,2530884.6,1,Nitrosomonas europaea
2661057,2927162.7,2661057,2394951.3000000003,1,Nitrosomonas eutropha
3783444,4161788.4000000004,3180526,2862473.4,2,Nitrosomonas sp.
3307820,3638602.0000000005,3307820,2977038.0,1,Nitrosomonas ureae
3210113,3531124.3000000003,3210113,2889101.7,1,Nitrosospira briensis
3184243,3502667.3000000003,3184243,2865818.7,1,Nitrosospira multiformis
3072611,3379872.1,3072611,2765349.9,1,Nitrospina gracilis
4589485,5048433.5,4589485,4130536.5,1,Nitrospira moscoviensis
3295117,3624628.7,3295117,2965605.3000000003,1,Nitrospira sp.
9436348,9936348.0,9436348,8936348.0,1,Nocardia brasiliensis
6194645,6694645.0,6194645,5694645.0,1,Nocardia cyriacigeorgica
6021225,6521225.0,6021225,5521225.0,1,Nocardia farcinica
8348532,8848532.0,8348532,7848532.0,1,Nocardia nova
8533894,9033894.0,8533894,8033894.0,1,Nocardia sp.
4376707,4814377.7,4376707,3939036.3000000003,1,Nocardioides dokdonensis
4985871,5484458.100000001,4219246,3797321.4,2,Nocardioides sp.
5848211,6348211.0,5848211,5348211.0,1,Nocardiopsis alba
3914632,4306095.2,3914632,3523168.8000000003,1,Nonlabens dokdonensis
2915920,3207512.0000000005,2915920,2624328.0,1,Nonlabens marinus
3231498,3554647.8000000003,2884293,2595863.7,2,Nonlabens sp.
7094556,7594556.0,7094556,6594556.0,1,Nostoc piscinale
8234322,8734322.0,8234322,7734322.0,1,Nostoc punctiforme
6635030,7135030.0,6329823,5829823.0,3,Nostoc sp.
5011796,5511796.0,5011796,4511796.0,1,Obesumbacterium proteus
3168988,3485886.8000000003,2743966,2469569.4,2,Oceanicaulis sp.
3541844,3896028.4000000004,3541844,3187659.6,1,Oceanicola sp.
3514537,3865990.7,3514537,3163083.3000000003,1,Oceanimonas sp.
2303940,2534334.0,2303940,2073546.0,1,Oceanithermus profundus
3630528,3993580.8000000003,3630528,3267475.2,1,Oceanobacillus iheyensis
3830781,4213859.100000001,3830781,3447702.9,1,Oceanobacillus kimchii
4608004,5068804.4,4608004,4147203.6,1,Oceanobacillus oncorhynchi
4812600,5293860.0,4812600,4331340.0,1,Octadecabacter antarcticus
5200279,5700279.0,5200279,4700279.0,1,Octadecabacter arcticus
3233068,3556374.8000000003,3233068,2909761.2,1,Octadecabacter temperatus
4392288,4831516.800000001,4392288,3953059.2,1,Odoribacter splanchnicus
1833925,2017317.5000000002,1833925,1650532.5,1,Oenococcus kitaharae
1780517,1958568.7000000002,1780517,1602465.3,1,Oenococcus oeni
3072697,3379966.7,3072697,2765427.3000000003,1,Oleiagrimonas soli
4406383,4847021.300000001,4406383,3965744.7,1,Oleispira antarctica
3745629,4120191.9000000004,3539447,3185502.3000000003,2,Oligotropha carboxidovorans
3213585,3534943.5000000005,1755906,1580315.4000000001,3,Olsenella sp.
2051896,2257085.6,2051896,1846706.4000000001,1,Olsenella uli
853092,938401.2000000001,853092,767782.8,1,Onion yellows
7317842,7817842.0,7317842,6817842.0,1,Opitutaceae bacterium
5957605,6457605.0,5957605,5457605.0,1,Opitutus terrae
2450037,2695040.7,2450037,2205033.3000000003,1,Oribacterium parvum
2518361,2770197.1,2518361,2266524.9,1,Oribacterium sp.
2127051,2339756.1,2008987,1808088.3,2,Orientia tsutsugamushi
2399175,2639092.5,2397867,2158080.3000000003,2,Ornithobacterium rhinotracheale
7689443,8189443.0,7689443,7189443.0,1,Oscillatoria acuminata
7479014,7979014.0,7479014,6979014.0,1,Oscillatoria nigro-viridis
5530491,6030491.0,5530491,5030491.0,1,Oscillatoriales cyanobacterium
4410036,4851039.600000001,4410036,3969032.4,1,Oscillibacter valericigenes
2925783,3218361.3000000003,2925783,2633204.7,1,Ottowia sp.
4000057,4400062.7,4000057,3600051.3000000003,1,Owenweeksia hongkongensis
2424267,2666693.7,2424267,2181840.3000000003,1,Oxalobacter formigenes
5749967,6249967.0,5749967,5249967.0,1,Paenibacillus beijingensis
8156808,8656808.0,8156808,7656808.0,1,Paenibacillus borealis
5354277,5854277.0,5354277,4854277.0,1,Paenibacillus bovis
6038347,6538347.0,6038347,5538347.0,1,Paenibacillus durus
5897585,6397585.0,5897585,5397585.0,1,Paenibacillus glucanolyticus
7166464,7666464.0,7166464,6666464.0,1,Paenibacillus graminis
4046337,4450970.7,4046337,3641703.3000000003,1,Paenibacillus larvae
7337750,7837750.0,7337750,6837750.0,1,Paenibacillus macerans
8819200,9319200.0,8663821,8163821.0,3,Paenibacillus mucilaginosus
5200139,5700139.0,5200139,4700139.0,1,Paenibacillus naphthalenovorans
6812473,7312473.0,6812473,6312473.0,1,Paenibacillus odorifer
6006533,6506533.0,6006533,5506533.0,1,Paenibacillus peoriae
6019882,6519882.0,5597590,5097590.0,6,Paenibacillus polymyxa
5270569,5770569.0,5270569,4770569.0,1,Paenibacillus sabinae
8423054,8923054.0,4985901,4487310.9,18,Paenibacillus sp.
5658798,6158798.0,5658798,5158798.0,1,Paenibacillus stellifer
5012599,5512599.0,5012599,4512599.0,1,Paenibacillus swuensis
6083395,6583395.0,6083395,5583395.0,1,Paenibacillus terrae
3685504,4054054.4000000004,3685504,3316953.6,1,Paludibacter propionicigenes
5609637,6109637.0,5507928,5007928.0,4,Pandoraea apista
5261138,5761138.0,5261138,4761138.0,1,Pandoraea faecigallinarum
6167399,6667399.0,6167399,5667399.0,1,Pandoraea norimbergensis
5584076,6084076.0,5378872,4878872.0,4,Pandoraea pnomenusa
5867621,6367621.0,5867621,5367621.0,1,Pandoraea pulmonicola
5385252,5885252.0,5385252,4885252.0,1,Pandoraea sp.
5751958,6251958.0,5751958,5251958.0,1,Pandoraea sputorum
4484974,4933471.4,4484974,4036476.6,1,Pandoraea thiooxydans
5656222,6156222.0,5656222,5156222.0,1,Pandoraea vervacti
5318696,5818696.0,5318696,4818696.0,1,Pannonibacter phragmitetus
4703373,5173710.300000001,4526803,4074122.7,5,Pantoea ananatis
4327607,4760367.7,4327607,3894846.3000000003,1,Pantoea rwandensis
4811379,5292516.9,4811379,4330241.100000001,1,Parabacteroides distasonis
6866657,7366657.0,3306456,2975810.4,2,Parabacteroides sp.
3072383,3379621.3000000003,3072383,2765144.7,1,Parachlamydia acanthamoebae
3740238,4114261.8000000003,3740238,3366214.2,1,Parageobacillus thermoglucosidasius
1891448,2080592.8000000003,1891448,1702303.2,1,Parascardovia denticolens
256641,282305.10000000003,256641,230976.9,1,Parcubacteria (Adlerbacteria)
585588,644146.8,585588,527029.2000000001,1,Parcubacteria (Azambacteria)
752630,827893.0000000001,752630,677367.0,1,Parcubacteria (Campbellbacteria)
984447,1082891.7000000002,984447,886002.3,1,Parcubacteria (Wolfebacteria)
693530,762883.0000000001,693530,624177.0,1,Parcubacteria bacterium
3914745,4306219.5,3914745,3523270.5,1,Parvibaculum lavamentivorans
1627009,1789709.9000000001,1627009,1464308.1,1,Parvimonas micra
2902643,3192907.3000000003,2902643,2612378.7,1,Parvularcula bermudensis
2416068,2657674.8000000003,2257487,2031738.3,12,Pasteurella multocida
5521807,6021807.0,5521807,5021807.0,1,Patulibacter minatonensis
5169161,5669161.0,5169161,4669161.0,1,Paucibacter sp.
5064019,5564019.0,4991806,4492625.4,3,Pectobacterium atrosepticum
4933575,5426932.5,4842771,4358493.9,3,Pectobacterium carotovorum
5063892,5563892.0,5063892,4563892.0,1,Pectobacterium parmentieri
5164411,5664411.0,5164411,4664411.0,1,Pectobacterium sp.
1937622,2131384.2,1850049,1665044.1,2,Pediococcus acidilactici
1889038,2077941.8000000003,1829111,1646199.9000000001,3,Pediococcus claussenii
2172287,2389515.7,2073735,1866361.5,3,Pediococcus damnosus
1832387,2015625.7000000002,1789138,1610224.2,2,Pediococcus pentosaceus
5950539,6450539.0,5950539,5450539.0,1,Pedobacter cryoconitis
5167383,5667383.0,5167383,4667383.0,1,Pedobacter heparinus
6147290,6647290.0,6147290,5647290.0,1,Pedobacter sp.
3944837,4339320.7,3944837,3550353.3000000003,1,Pelagibacterium halotolerans
3665893,4032482.3000000003,3665893,3299303.7,1,Pelobacter carbinolicus
4008000,4408800.0,4008000,3607200.0,1,Pelobacter propionicus
3018238,3320061.8000000003,3018238,2716414.2,1,Pelodictyon phaeoclathratiforme
5380816,5880816.0,5380816,4880816.0,1,Pelosinus fermentans
5115410,5615410.0,5115410,4615410.0,1,Pelosinus sp.
3025375,3327912.5000000005,3025375,2722837.5,1,Pelotomaculum thermopropionicum
4191339,4610472.9,4109689,3698720.1,10,Peptoclostridium difficile
1950550,2145605.0,1601846,1441661.4000000001,3,Peptoniphilus sp.
1248181,1372999.1,1247854,1123068.6,5,Peregrinibacteria bacterium
1930284,2123312.4000000004,1930284,1737255.6,1,Persephonella marina
1910985,2102083.5,1910985,1719886.5,1,Persephonella sp.
3843563,4227919.300000001,3843563,3459206.7,1,Persicobacter sp.
2169548,2386502.8000000003,2169548,1952593.2,1,Petrotoga mobilis
4061725,4467897.5,4061725,3655552.5,1,Phaeobacter gallaeciensis
3821831,4204014.100000001,3758274,3382446.6,2,Phaeobacter inhibens
3996255,4395880.5,3996255,3596629.5,1,Phenylobacterium zucineum
5064808,5564808.0,5064808,4564808.0,1,Photorhabdus asymbiotica
5688987,6188987.0,5688987,5188987.0,1,Photorhabdus luminescens
5147098,5647098.0,5147098,4647098.0,1,Photorhabdus temperata
4403221,4843543.100000001,4403221,3962898.9,1,Phycicoccus sp.
3803225,4183547.5000000005,3803225,3422902.5,1,Phycisphaera mikurensis
5637360,6137360.0,5637360,5137360.0,1,Pimelobacter simplex
6534136,7034136.0,6534136,6034136.0,1,Pirellula sp.
6196199,6696199.0,6196199,5696199.0,1,Pirellula staleyi
3205229,3525751.9000000004,3062470,2756223.0,5,Piscirickettsia salmonis
8442773,8942773.0,6507102,6007102.0,2,Planctomyces sp.
5423075,5923075.0,5423075,4923075.0,1,Planctopirus limnophila
3288122,3616934.2,3288122,2959309.8000000003,1,Planktomarina temperata
4785602,5264162.2,4785602,4307041.8,1,Planktothrix agardhii
5502793,6002793.0,5441962,4941962.0,3,Planktothrix prolifica
8466550,8966550.0,8466550,7966550.0,1,Planobispora rosea
3305371,3635908.1,3305371,2974833.9,1,Planococcus donghaensis
3424893,3767382.3000000003,3424893,3082403.7,1,Planococcus halocryophilus
3472056,3819261.6,3472056,3124850.4,1,Planococcus kocurii
3294581,3624039.1,3294581,2965122.9,1,Planococcus maritimus
3275843,3603427.3000000003,3275843,2948258.7,1,Planococcus plakortidis
3518002,3869802.2,3518002,3166201.8000000003,1,Planococcus rifietoensis
3196500,3516150.0000000005,3196500,2876850.0,1,Planococcus sp.
3357017,3692718.7,3357017,3021315.3000000003,1,Planomicrobium sp.
4035456,4439001.600000001,4035456,3631910.4,1,Plautia stali
3405979,3746576.9000000004,3405979,3065381.1,1,Plesiomonas shigelloides
4986817,5485498.7,4986817,4488135.3,1,Pleurocapsa sp.
5489680,5989680.0,5489680,4989680.0,1,Pluralibacter gergoviae
3085377,3393914.7,3085377,2776839.3000000003,1,Polaribacter dokdonensis
2753184,3028502.4000000004,2753184,2477865.6,1,Polaribacter irgensii
3996527,4396179.7,2894172,2604754.8000000003,3,Polaribacter sp.
4511511,4962662.100000001,4378807,3940926.3000000003,2,Polaromonas sp.
3653213,4018534.3000000003,3653213,3287891.7,1,Polycyclovorans algicola
4649365,5114301.5,4649365,4184428.5,1,Polymorphum gilvum
2159490,2375439.0,2159490,1943541.0,1,Polynucleobacter asymbioticus
2026292,2228921.2,2026292,1823662.8,1,Polynucleobacter duraquae
1560469,1716515.9000000001,1560469,1404422.1,1,Polynucleobacter necessarius
2232205,2455425.5,2232205,2008984.5,1,Polynucleobacter sp.
4713421,5184763.100000001,4713421,4242078.9,1,Pontibacter akesuensis
5462537,5962537.0,5462537,4962537.0,1,Pontibacter korlensis
3090363,3399399.3000000003,3090363,2781326.7,1,Porphyrobacter neustonensis
3006943,3307637.3000000003,3006943,2706248.7,1,Porphyrobacter sp.
2808926,3089818.6,2808926,2528033.4,1,Porphyromonadaceae bacterium
2186370,2405007.0,2186370,1967733.0,1,Porphyromonas asaccharolytica
2426396,2669035.6,2339898,2105908.2,7,Porphyromonas gingivalis
2474654,2722119.4000000004,2474654,2227188.6,1,Porticoccus hydrocarbonoclasticus
4094629,4504091.9,4094629,3685166.1,1,Pragia fontium
2937589,3231347.9000000004,2937589,2643830.1,1,Prevotella denticola
2861432,3147575.2,2861432,2575288.8000000003,1,Prevotella enoeca
3334154,3667569.4000000004,3334154,3000738.6,1,Prevotella multisaccharivorax
3287991,3616790.1,3287991,2959191.9,1,Prevotella oryzae
3619559,3981514.9000000004,3619559,3257603.1,1,Prevotella ruminicola
1842899,2027188.9000000001,1569623,1412660.7,11,Prochlorococcus marinus
1929203,2122123.3000000003,1780061,1602054.9000000001,2,Prochlorococcus sp.
3704826,4075308.6000000006,3651382,3286243.8000000003,2,Propionibacterium acidipropionici
2560354,2816389.4000000004,2470017,2223015.3000000003,18,Propionibacterium acnes
2542712,2796983.2,2542712,2288440.8000000003,1,Propionibacterium avidum
2675045,2942549.5000000005,2616384,2354745.6,3,Propionibacterium freudenreichii
2735781,3009359.1,2458845,2212960.5,5,Propionibacterium sp.
2266775,2493452.5,2266775,2040097.5,1,Propionimicrobium lymphophilum
2512923,2764215.3000000003,2512923,2261630.7,1,Prosthecochloris aestuarii
2399849,2639833.9000000004,2399849,2159864.1,1,Prosthecochloris sp.
6323789,6823789.0,6323789,5823789.0,1,Prosthecomicrobium hirschii
4272433,4699676.300000001,3717458,3345712.2,10,Proteus mirabilis
3794983,4174481.3000000003,3695042,3325537.8000000003,2,Proteus vulgaris
2885090,3173599.0000000005,2885090,2596581.0,1,Protochlamydia naegleriophila
4343079,4777386.9,4343079,3908771.1,1,Providencia rettgeri
3873423,4260765.300000001,3873423,3486080.7,1,Providencia sneebia
4402109,4842319.9,4285951,3857355.9,4,Providencia stuartii
4557046,5012750.600000001,4557046,4101341.4,1,Pseudanabaena sp.
5187005,5687005.0,5187005,4687005.0,1,Pseudoalteromonas atlantica
2701951,2972146.1,2701951,2431755.9,1,Pseudobutyrivibrio ruminis
4339789,4773767.9,4332995,3899695.5,2,Pseudogulbenkiania sp.
3345119,3679630.9000000004,3345119,3010607.1,1,Pseudohongiella spirulinae
2494031,2743434.1,2272143,2044928.7,8,Pseudomonadaceae bacterium
7099963,7599963.0,6043974,5543974.0,79,Pseudomonas aeruginosa
5502003,6002003.0,5502003,5002003.0,1,Pseudomonas agarici
4406305,4846935.5,4406305,3965674.5,1,Pseudomonas alcaligenes
5764622,6264622.0,5764622,5264622.0,1,Pseudomonas alkylphenolia
6441449,6941449.0,6441449,5941449.0,1,Pseudomonas antarctica
6859618,7359618.0,6859618,6359618.0,1,Pseudomonas azotoformans
4383480,4821828.0,4383480,3945132.0,1,Pseudomonas balearica
6976764,7476764.0,6652396,6152396.0,3,Pseudomonas brassicacearum
5891735,6391735.0,5891735,5391735.0,1,Pseudomonas cerasi
6980251,7480251.0,6360256,5860256.0,6,Pseudomonas chlororaphis
5986012,6486012.0,5986012,5486012.0,1,Pseudomonas cichorii
7309421,7809421.0,6951444,6451444.0,2,Pseudomonas citronellolis
4780403,5258443.300000001,4780403,4302362.7,1,Pseudomonas cremoricolorata
5149788,5649788.0,5149788,4649788.0,1,Pseudomonas deceptionensis
5696307,6196307.0,5696307,5196307.0,1,Pseudomonas denitrificans
5888780,6388780.0,5888780,5388780.0,1,Pseudomonas entomophila
6998154,7498154.0,5755312,5255312.0,20,Pseudomonas fluorescens
5101809,5601809.0,5101809,4601809.0,1,Pseudomonas fragi
4920769,5412845.9,4920769,4428692.100000001,1,Pseudomonas fulva
6162905,6662905.0,6162905,5662905.0,1,Pseudomonas knackmussii
6301761,6801761.0,5991225,5491225.0,2,Pseudomonas koreensis
6778052,7278052.0,6778052,6278052.0,1,Pseudomonas mandelii
5434353,5934353.0,5072807,4572807.0,4,Pseudomonas mendocina
6000087,6500087.0,4714359,4242923.100000001,3,Pseudomonas monteilii
6226470,6726470.0,6226470,5726470.0,1,Pseudomonas moraviensis
6247860,6747860.0,6247860,5747860.0,1,Pseudomonas mosselii
4834356,5317791.600000001,4834356,4350920.4,1,Pseudomonas oryzihabitans
5087619,5587619.0,5087619,4587619.0,1,Pseudomonas parafulva
6233254,6733254.0,6233254,5733254.0,1,Pseudomonas plecoglossicida
5512241,6012241.0,5512241,5012241.0,1,Pseudomonas poae
7074893,7574893.0,6827892,6327892.0,3,Pseudomonas protegens
4696984,5166682.4,4686340,4217706.0,2,Pseudomonas pseudoalcaligenes
6621848,7121848.0,5731541,5231541.0,14,Pseudomonas putida
6285863,6785863.0,6285863,5785863.0,1,Pseudomonas resinovorans
4688635,5157498.5,4688635,4219771.5,1,Pseudomonas rhizosphaerae
5928787,6428787.0,5868202,5368202.0,2,Pseudomonas savastanoi
6169071,6669071.0,6169071,5669071.0,1,Pseudomonas simiae
7012672,7512672.0,5644569,5144569.0,19,Pseudomonas sp.
4731359,5204494.9,4547930,4093137.0,8,Pseudomonas stutzeri
6297495,6797495.0,6297495,5797495.0,1,Pseudomonas synxantha
6397126,6897126.0,5758024,5258024.0,10,Pseudomonas syringae
6452803,6952803.0,6452803,5952803.0,1,Pseudomonas trivialis
6647193,7147193.0,6647193,6147193.0,1,Pseudomonas veronii
7096571,7596571.0,7096571,6596571.0,1,Pseudonocardia dioxanivorans
6186048,6686048.0,6058802,5558802.0,4,Pseudonocardia sp.
4635236,5098759.600000001,4635236,4171712.4,1,Pseudopedobacter saltans
3449360,3794296.0000000005,3449360,3104424.0,1,Pseudopropionibacterium propionicum
2169860,2386846.0,2169860,1952874.0,1,Pseudothermotoga elfii
2165165,2381681.5,2165165,1948648.5,1,Pseudothermotoga hypogea
2135342,2348876.2,2135342,1921807.8,1,Pseudothermotoga lettingae
2039943,2243937.3000000003,2039943,1835948.7,1,Pseudothermotoga thermarum
5475670,5975670.0,5475670,4975670.0,1,Pseudovibrio sp.
3452554,3797809.4000000004,3452554,3107298.6,1,Pseudoxanthomonas spadix
3891720,4280892.0,3419049,3077144.1,2,Pseudoxanthomonas suwonensis
3332539,3665792.9000000004,3332539,2999285.1,1,Psychrobacter alimentarius
2650701,2915771.1,2650701,2385630.9,1,Psychrobacter arcticus
3059876,3365863.6,3059876,2753888.4,1,Psychrobacter cryohalolentis
3470205,3817225.5000000005,2978976,2681078.4,6,Psychrobacter sp.
2802354,3082589.4000000004,2802354,2522118.6,1,Psychrobacter urativorans
